subject,session,roi,condition,time_s,amplitude_uV
sub-004,ses-02,Frontal ROI,familiar,0.15,-3.036173309856943
sub-004,ses-02,Frontal ROI,familiar,0.151,-2.8708096194072605
sub-004,ses-02,Frontal ROI,familiar,0.152,-2.7060065905325525
sub-004,ses-02,Frontal ROI,familiar,0.153,-2.544412886149349
sub-004,ses-02,Frontal ROI,familiar,0.154,-2.3916974044869526
sub-004,ses-02,Frontal ROI,familiar,0.155,-2.2542832811276807
sub-004,ses-02,Frontal ROI,familiar,0.156,-2.1365984195641574
sub-004,ses-02,Frontal ROI,familiar,0.157,-2.039124470494827
sub-004,ses-02,Frontal ROI,familiar,0.158,-1.9581975136928254
sub-004,ses-02,Frontal ROI,familiar,0.159,-1.8877048239128034
sub-004,ses-02,Frontal ROI,familiar,0.16,-1.8219237478596693
sub-004,ses-02,Frontal ROI,familiar,0.161,-1.7582256104641587
sub-004,ses-02,Frontal ROI,familiar,0.162,-1.698474487476314
sub-004,ses-02,Frontal ROI,familiar,0.163,-1.648570903911551
sub-004,ses-02,Frontal ROI,familiar,0.164,-1.616374080892099
sub-004,ses-02,Frontal ROI,familiar,0.165,-1.6088590992191925
sub-004,ses-02,Frontal ROI,familiar,0.166,-1.6296277919062845
sub-004,ses-02,Frontal ROI,familiar,0.167,-1.6777131802880088
sub-004,ses-02,Frontal ROI,familiar,0.168,-1.7480482001015942
sub-004,ses-02,Frontal ROI,familiar,0.169,-1.83326457229431
sub-004,ses-02,Frontal ROI,familiar,0.17,-1.925993004141584
sub-004,ses-02,Frontal ROI,familiar,0.171,-2.0207532846019003
sub-004,ses-02,Frontal ROI,familiar,0.172,-2.114830814667158
sub-004,ses-02,Frontal ROI,familiar,0.173,-2.2080577606370975
sub-004,ses-02,Frontal ROI,familiar,0.174,-2.3019153696768924
sub-004,ses-02,Frontal ROI,familiar,0.175,-2.3986111046731136
sub-004,ses-02,Frontal ROI,familiar,0.176,-2.5006349896101936
sub-004,ses-02,Frontal ROI,familiar,0.177,-2.610865866054313
sub-004,ses-02,Frontal ROI,familiar,0.178,-2.7328605223541653
sub-004,ses-02,Frontal ROI,familiar,0.179,-2.8707772392131714
sub-004,ses-02,Frontal ROI,familiar,0.18,-3.0285607872836606
sub-004,ses-02,Frontal ROI,familiar,0.181,-3.2084606580324952
sub-004,ses-02,Frontal ROI,familiar,0.182,-3.4094329437000694
sub-004,ses-02,Frontal ROI,familiar,0.183,-3.6261902387131615
sub-004,ses-02,Frontal ROI,familiar,0.184,-3.8494683126350253
sub-004,ses-02,Frontal ROI,familiar,0.185,-4.067591251353708
sub-004,ses-02,Frontal ROI,familiar,0.186,-4.268919016882642
sub-004,ses-02,Frontal ROI,familiar,0.187,-4.44445959297886
sub-004,ses-02,Frontal ROI,familiar,0.188,-4.589892772355964
sub-004,ses-02,Frontal ROI,familiar,0.189,-4.706460377237255
sub-004,ses-02,Frontal ROI,familiar,0.19,-4.800546444534356
sub-004,ses-02,Frontal ROI,familiar,0.191,-4.882134833689386
sub-004,ses-02,Frontal ROI,familiar,0.192,-4.962570920018342
sub-004,ses-02,Frontal ROI,familiar,0.193,-5.052166761692579
sub-004,ses-02,Frontal ROI,familiar,0.194,-5.158220306573479
sub-004,ses-02,Frontal ROI,familiar,0.195,-5.2839307076976
sub-004,ses-02,Frontal ROI,familiar,0.196,-5.428418988233308
sub-004,ses-02,Frontal ROI,familiar,0.197,-5.587668800388799
sub-004,ses-02,Frontal ROI,familiar,0.198,-5.755882774584848
sub-004,ses-02,Frontal ROI,familiar,0.199,-5.926676592226246
sub-004,ses-02,Frontal ROI,familiar,0.2,-6.093749037280379
sub-004,ses-02,Frontal ROI,familiar,0.201,-6.2510605424607935
sub-004,ses-02,Frontal ROI,familiar,0.202,-6.392916804758057
sub-004,ses-02,Frontal ROI,familiar,0.203,-6.514441532467846
sub-004,ses-02,Frontal ROI,familiar,0.204,-6.61263785611989
sub-004,ses-02,Frontal ROI,familiar,0.205,-6.687738307826452
sub-004,ses-02,Frontal ROI,familiar,0.206,-6.744161364920502
sub-004,ses-02,Frontal ROI,familiar,0.207,-6.790384542013535
sub-004,ses-02,Frontal ROI,familiar,0.208,-6.837438341449907
sub-004,ses-02,Frontal ROI,familiar,0.209,-6.896359734118558
sub-004,ses-02,Frontal ROI,familiar,0.21,-6.975500782710225
sub-004,ses-02,Frontal ROI,familiar,0.211,-7.078717065848879
sub-004,ses-02,Frontal ROI,familiar,0.212,-7.205053107562387
sub-004,ses-02,Frontal ROI,familiar,0.213,-7.349839552449788
sub-004,ses-02,Frontal ROI,familiar,0.214,-7.506555084783604
sub-004,ses-02,Frontal ROI,familiar,0.215,-7.6686485218263165
sub-004,ses-02,Frontal ROI,familiar,0.216,-7.830718730380793
sub-004,ses-02,Frontal ROI,familiar,0.217,-7.988836461746966
sub-004,ses-02,Frontal ROI,familiar,0.218,-8.140184048804855
sub-004,ses-02,Frontal ROI,familiar,0.219,-8.282446221522617
sub-004,ses-02,Frontal ROI,familiar,0.22,-8.413406984235486
sub-004,ses-02,Frontal ROI,familiar,0.221,-8.53100726693397
sub-004,ses-02,Frontal ROI,familiar,0.222,-8.63380415024301
sub-004,ses-02,Frontal ROI,familiar,0.223,-8.721504393005384
sub-004,ses-02,Frontal ROI,familiar,0.224,-8.795154536347795
sub-004,ses-02,Frontal ROI,familiar,0.225,-8.85674398435481
sub-004,ses-02,Frontal ROI,familiar,0.226,-8.908343019951962
sub-004,ses-02,Frontal ROI,familiar,0.227,-8.951218072181353
sub-004,ses-02,Frontal ROI,familiar,0.228,-8.98540158744569
sub-004,ses-02,Frontal ROI,familiar,0.229,-9.009926767177413
sub-004,ses-02,Frontal ROI,familiar,0.23,-9.02355918533034
sub-004,ses-02,Frontal ROI,familiar,0.231,-9.025598462604002
sub-004,ses-02,Frontal ROI,familiar,0.232,-9.016292036874137
sub-004,ses-02,Frontal ROI,familiar,0.233,-8.996635480058098
sub-004,ses-02,Frontal ROI,familiar,0.234,-8.96770235110485
sub-004,ses-02,Frontal ROI,familiar,0.235,-8.929931879221437
sub-004,ses-02,Frontal ROI,familiar,0.236,-8.882807667709265
sub-004,ses-02,Frontal ROI,familiar,0.237,-8.825114251753794
sub-004,ses-02,Frontal ROI,familiar,0.238,-8.755659284129454
sub-004,ses-02,Frontal ROI,familiar,0.239,-8.674153043914053
sub-004,ses-02,Frontal ROI,familiar,0.24,-8.58189476838934
sub-004,ses-02,Frontal ROI,familiar,0.241,-8.482010489368681
sub-004,ses-02,Frontal ROI,familiar,0.242,-8.37917341128954
sub-004,ses-02,Frontal ROI,familiar,0.243,-8.278926556495819
sub-004,ses-02,Frontal ROI,familiar,0.244,-8.186826213142098
sub-004,ses-02,Frontal ROI,familiar,0.245,-8.107619281863837
sub-004,ses-02,Frontal ROI,familiar,0.246,-8.044613777697641
sub-004,ses-02,Frontal ROI,familiar,0.247,-7.999328622786849
sub-004,ses-02,Frontal ROI,familiar,0.248,-7.971428985261689
sub-004,ses-02,Frontal ROI,familiar,0.249,-7.958870667975204
sub-004,ses-02,Frontal ROI,familiar,0.25,-7.958132968948444
sub-004,ses-02,Frontal ROI,familiar,0.251,-7.964430300989883
sub-004,ses-02,Frontal ROI,familiar,0.252,-7.971873299249898
sub-004,ses-02,Frontal ROI,familiar,0.253,-7.9736951490266
sub-004,ses-02,Frontal ROI,familiar,0.254,-7.962785910595166
sub-004,ses-02,Frontal ROI,familiar,0.255,-7.932732685837623
sub-004,ses-02,Frontal ROI,familiar,0.256,-7.8792920836987586
sub-004,ses-02,Frontal ROI,familiar,0.257,-7.801883648902499
sub-004,ses-02,Frontal ROI,familiar,0.258,-7.704531250906918
sub-004,ses-02,Frontal ROI,familiar,0.259,-7.595775244197976
sub-004,ses-02,Frontal ROI,familiar,0.26,-7.487369176695033
sub-004,ses-02,Frontal ROI,familiar,0.261,-7.3919375162165215
sub-004,ses-02,Frontal ROI,familiar,0.262,-7.32011846698595
sub-004,ses-02,Frontal ROI,familiar,0.263,-7.277932871540604
sub-004,ses-02,Frontal ROI,familiar,0.264,-7.265120990544858
sub-004,ses-02,Frontal ROI,familiar,0.265,-7.27497439190832
sub-004,ses-02,Frontal ROI,familiar,0.266,-7.295835600385718
sub-004,ses-02,Frontal ROI,familiar,0.267,-7.313997823202523
sub-004,ses-02,Frontal ROI,familiar,0.268,-7.317301605938125
sub-004,ses-02,Frontal ROI,familiar,0.269,-7.298443025441196
sub-004,ses-02,Frontal ROI,familiar,0.27,-7.257028506694025
sub-004,ses-02,Frontal ROI,familiar,0.271,-7.199738976283336
sub-004,ses-02,Frontal ROI,familiar,0.272,-7.138479912370536
sub-004,ses-02,Frontal ROI,familiar,0.273,-7.086966920670163
sub-004,ses-02,Frontal ROI,familiar,0.274,-7.0567078999966775
sub-004,ses-02,Frontal ROI,familiar,0.275,-7.053612619029384
sub-004,ses-02,Frontal ROI,familiar,0.276,-7.076322647972543
sub-004,ses-02,Frontal ROI,familiar,0.277,-7.116817221215817
sub-004,ses-02,Frontal ROI,familiar,0.278,-7.163106732362162
sub-004,ses-02,Frontal ROI,familiar,0.279,-7.203135900080652
sub-004,ses-02,Frontal ROI,familiar,0.28,-7.228597062682705
sub-004,ses-02,Frontal ROI,familiar,0.281,-7.2373618524762
sub-004,ses-02,Frontal ROI,familiar,0.282,-7.233714072244486
sub-004,ses-02,Frontal ROI,familiar,0.283,-7.226350940153261
sub-004,ses-02,Frontal ROI,familiar,0.284,-7.224913838412719
sub-004,ses-02,Frontal ROI,familiar,0.285,-7.236310751020911
sub-004,ses-02,Frontal ROI,familiar,0.286,-7.262133590045637
sub-004,ses-02,Frontal ROI,familiar,0.287,-7.298026942442814
sub-004,ses-02,Frontal ROI,familiar,0.288,-7.33510795040994
sub-004,ses-02,Frontal ROI,familiar,0.289,-7.362799564684809
sub-004,ses-02,Frontal ROI,familiar,0.29,-7.372031601626179
sub-004,ses-02,Frontal ROI,familiar,0.291,-7.357796548068824
sub-004,ses-02,Frontal ROI,familiar,0.292,-7.320401709601417
sub-004,ses-02,Frontal ROI,familiar,0.293,-7.265238776293597
sub-004,ses-02,Frontal ROI,familiar,0.294,-7.201307803160173
sub-004,ses-02,Frontal ROI,familiar,0.295,-7.138969760860828
sub-004,ses-02,Frontal ROI,familiar,0.296,-7.087465726767315
sub-004,ses-02,Frontal ROI,familiar,0.297,-7.05272907625905
sub-004,ses-02,Frontal ROI,familiar,0.298,-7.035993766330622
sub-004,ses-02,Frontal ROI,familiar,0.299,-7.033589029447596
sub-004,ses-02,Frontal ROI,familiar,0.3,-7.038021062104674
sub-004,ses-02,Frontal ROI,familiar,0.301,-7.040046620554342
sub-004,ses-02,Frontal ROI,familiar,0.302,-7.031124679781156
sub-004,ses-02,Frontal ROI,familiar,0.303,-7.005549238696508
sub-004,ses-02,Frontal ROI,familiar,0.304,-6.9617219234007015
sub-004,ses-02,Frontal ROI,familiar,0.305,-6.902335392468137
sub-004,ses-02,Frontal ROI,familiar,0.306,-6.833566982011859
sub-004,ses-02,Frontal ROI,familiar,0.307,-6.763599578326243
sub-004,ses-02,Frontal ROI,familiar,0.308,-6.7008585493540505
sub-004,ses-02,Frontal ROI,familiar,0.309,-6.652336810034707
sub-004,ses-02,Frontal ROI,familiar,0.31,-6.622338024007542
sub-004,ses-02,Frontal ROI,familiar,0.311,-6.611863807466297
sub-004,ses-02,Frontal ROI,familiar,0.312,-6.618669817283903
sub-004,ses-02,Frontal ROI,familiar,0.313,-6.637813345229865
sub-004,ses-02,Frontal ROI,familiar,0.314,-6.662445339926766
sub-004,ses-02,Frontal ROI,familiar,0.315,-6.684678065524473
sub-004,ses-02,Frontal ROI,familiar,0.316,-6.696472467341789
sub-004,ses-02,Frontal ROI,familiar,0.317,-6.6905575629435985
sub-004,ses-02,Frontal ROI,familiar,0.318,-6.66141022398288
sub-004,ses-02,Frontal ROI,familiar,0.319,-6.606269596033316
sub-004,ses-02,Frontal ROI,familiar,0.32,-6.526027683938961
sub-004,ses-02,Frontal ROI,familiar,0.321,-6.425688387289896
sub-004,ses-02,Frontal ROI,familiar,0.322,-6.3140532044433435
sub-004,ses-02,Frontal ROI,familiar,0.323,-6.202438824528914
sub-004,ses-02,Frontal ROI,familiar,0.324,-6.102516519737047
sub-004,ses-02,Frontal ROI,familiar,0.325,-6.023701807354032
sub-004,ses-02,Frontal ROI,familiar,0.326,-5.970790182364451
sub-004,ses-02,Frontal ROI,familiar,0.327,-5.942588290793644
sub-004,ses-02,Frontal ROI,familiar,0.328,-5.932054673696428
sub-004,ses-02,Frontal ROI,familiar,0.329,-5.928027306886242
sub-004,ses-02,Frontal ROI,familiar,0.33,-5.918134383160895
sub-004,ses-02,Frontal ROI,familiar,0.331,-5.8920964692956925
sub-004,ses-02,Frontal ROI,familiar,0.332,-5.84444041597346
sub-004,ses-02,Frontal ROI,familiar,0.333,-5.775767154969556
sub-004,ses-02,Frontal ROI,familiar,0.334,-5.692194474114623
sub-004,ses-02,Frontal ROI,familiar,0.335,-5.603270295760761
sub-004,ses-02,Frontal ROI,familiar,0.336,-5.519225786801446
sub-004,ses-02,Frontal ROI,familiar,0.337,-5.448619151881413
sub-004,ses-02,Frontal ROI,familiar,0.338,-5.397121597107561
sub-004,ses-02,Frontal ROI,familiar,0.339,-5.367554217748004
sub-004,ses-02,Frontal ROI,familiar,0.34,-5.360646334721891
sub-004,ses-02,Frontal ROI,familiar,0.341,-5.375733829567843
sub-004,ses-02,Frontal ROI,familiar,0.342,-5.410882483984456
sub-004,ses-02,Frontal ROI,familiar,0.343,-5.462445639436809
sub-004,ses-02,Frontal ROI,familiar,0.344,-5.524462459811154
sub-004,ses-02,Frontal ROI,familiar,0.345,-5.588397683135128
sub-004,ses-02,Frontal ROI,familiar,0.346,-5.6435908689942655
sub-004,ses-02,Frontal ROI,familiar,0.347,-5.678553650430384
sub-004,ses-02,Frontal ROI,familiar,0.348,-5.682969013878048
sub-004,ses-02,Frontal ROI,familiar,0.349,-5.649959986166149
sub-004,ses-02,Frontal ROI,familiar,0.35,-5.578011742689841
sub-004,ses-02,Frontal ROI,familiar,0.351,-5.471939701581362
sub-004,ses-02,Frontal ROI,familiar,0.352,-5.342507157720723
sub-004,ses-02,Frontal ROI,familiar,0.353,-5.204653779035663
sub-004,ses-02,Frontal ROI,familiar,0.354,-5.074684920614413
sub-004,ses-02,Frontal ROI,familiar,0.355,-4.967057848473143
sub-004,ses-02,Frontal ROI,familiar,0.356,-4.891512883291308
sub-004,ses-02,Frontal ROI,familiar,0.357,-4.85123289842561
sub-004,ses-02,Frontal ROI,familiar,0.358,-4.842505123975179
sub-004,ses-02,Frontal ROI,familiar,0.359,-4.855983824378656
sub-004,ses-02,Frontal ROI,familiar,0.36,-4.879163800176715
sub-004,ses-02,Frontal ROI,familiar,0.361,-4.899288487857185
sub-004,ses-02,Frontal ROI,familiar,0.362,-4.905837236610025
sub-004,ses-02,Frontal ROI,familiar,0.363,-4.89201970363107
sub-004,ses-02,Frontal ROI,familiar,0.364,-4.8551672171376135
sub-004,ses-02,Frontal ROI,familiar,0.365,-4.7963227496342595
sub-004,ses-02,Frontal ROI,familiar,0.366,-4.719535363353102
sub-004,ses-02,Frontal ROI,familiar,0.367,-4.631256495139456
sub-004,ses-02,Frontal ROI,familiar,0.368,-4.5398911405541185
sub-004,ses-02,Frontal ROI,familiar,0.369,-4.4551972754279285
sub-004,ses-02,Frontal ROI,familiar,0.37,-4.3871322261145975
sub-004,ses-02,Frontal ROI,familiar,0.371,-4.344000322149326
sub-004,ses-02,Frontal ROI,familiar,0.372,-4.330220566156739
sub-004,ses-02,Frontal ROI,familiar,0.373,-4.344447866258361
sub-004,ses-02,Frontal ROI,familiar,0.374,-4.3789174064028105
sub-004,ses-02,Frontal ROI,familiar,0.375,-4.420586703972248
sub-004,ses-02,Frontal ROI,familiar,0.376,-4.453994096658497
sub-004,ses-02,Frontal ROI,familiar,0.377,-4.465048237345955
sub-004,ses-02,Frontal ROI,familiar,0.378,-4.444567105419962
sub-004,ses-02,Frontal ROI,familiar,0.379,-4.390457774468216
sub-004,ses-02,Frontal ROI,familiar,0.38,-4.307886448128661
sub-004,ses-02,Frontal ROI,familiar,0.381,-4.2074593836520595
sub-004,ses-02,Frontal ROI,familiar,0.382,-4.1021011199121435
sub-004,ses-02,Frontal ROI,familiar,0.383,-4.003730388280922
sub-004,ses-02,Frontal ROI,familiar,0.384,-3.920806445959332
sub-004,ses-02,Frontal ROI,familiar,0.385,-3.857375197375141
sub-004,ses-02,Frontal ROI,familiar,0.386,-3.8136112680802543
sub-004,ses-02,Frontal ROI,familiar,0.387,-3.7873057821871625
sub-004,ses-02,Frontal ROI,familiar,0.388,-3.775478661119442
sub-004,ses-02,Frontal ROI,familiar,0.389,-3.775387791215422
sub-004,ses-02,Frontal ROI,familiar,0.39,-3.7845998705615793
sub-004,ses-02,Frontal ROI,familiar,0.391,-3.8002989668308595
sub-004,ses-02,Frontal ROI,familiar,0.392,-3.8183864452692475
sub-004,ses-02,Frontal ROI,familiar,0.393,-3.8330292781957462
sub-004,ses-02,Frontal ROI,familiar,0.394,-3.8371133034989917
sub-004,ses-02,Frontal ROI,familiar,0.395,-3.823627555098396
sub-004,ses-02,Frontal ROI,familiar,0.396,-3.7875287372378708
sub-004,ses-02,Frontal ROI,familiar,0.397,-3.7273555534461145
sub-004,ses-02,Frontal ROI,familiar,0.398,-3.6459394040535704
sub-004,ses-02,Frontal ROI,familiar,0.399,-3.5499242043790145
sub-004,ses-02,Frontal ROI,familiar,0.4,-3.4482476775064437
sub-004,ses-02,Frontal ROI,familiar,0.401,-3.350078588346017
sub-004,ses-02,Frontal ROI,familiar,0.402,-3.262861667214653
sub-004,ses-02,Frontal ROI,familiar,0.403,-3.191037177304782
sub-004,ses-02,Frontal ROI,familiar,0.404,-3.135697199133539
sub-004,ses-02,Frontal ROI,familiar,0.405,-3.0950831265429284
sub-004,ses-02,Frontal ROI,familiar,0.406,-3.0656044836369962
sub-004,ses-02,Frontal ROI,familiar,0.407,-3.0430232515695823
sub-004,ses-02,Frontal ROI,familiar,0.408,-3.023511538468483
sub-004,ses-02,Frontal ROI,familiar,0.409,-3.0043913747282485
sub-004,ses-02,Frontal ROI,familiar,0.41,-2.9844820780007955
sub-004,ses-02,Frontal ROI,familiar,0.411,-2.964067351965898
sub-004,ses-02,Frontal ROI,familiar,0.412,-2.944506533682453
sub-004,ses-02,Frontal ROI,familiar,0.413,-2.9275176745985223
sub-004,ses-02,Frontal ROI,familiar,0.414,-2.9142486369548575
sub-004,ses-02,Frontal ROI,familiar,0.415,-2.904410544318464
sub-004,ses-02,Frontal ROI,familiar,0.416,-2.895826129373579
sub-004,ses-02,Frontal ROI,familiar,0.417,-2.884671694051804
sub-004,ses-02,Frontal ROI,familiar,0.418,-2.866471213553538
sub-004,ses-02,Frontal ROI,familiar,0.419,-2.8376096007968474
sub-004,ses-02,Frontal ROI,familiar,0.42,-2.796842157609677
sub-004,ses-02,Frontal ROI,familiar,0.421,-2.746151817577829
sub-004,ses-02,Frontal ROI,familiar,0.422,-2.6904686036506167
sub-004,ses-02,Frontal ROI,familiar,0.423,-2.6361812647699736
sub-004,ses-02,Frontal ROI,familiar,0.424,-2.5888579001882537
sub-004,ses-02,Frontal ROI,familiar,0.425,-2.550952102068853
sub-004,ses-02,Frontal ROI,familiar,0.426,-2.520381787158474
sub-004,ses-02,Frontal ROI,familiar,0.427,-2.490648978442804
sub-004,ses-02,Frontal ROI,familiar,0.428,-2.4526391325981134
sub-004,ses-02,Frontal ROI,familiar,0.429,-2.3975841345621753
sub-004,ses-02,Frontal ROI,familiar,0.43,-2.3201763117220477
sub-004,ses-02,Frontal ROI,familiar,0.431,-2.220718609608202
sub-004,ses-02,Frontal ROI,familiar,0.432,-2.1055122764629983
sub-004,ses-02,Frontal ROI,familiar,0.433,-1.9853220973193424
sub-004,ses-02,Frontal ROI,familiar,0.434,-1.872478932405959
sub-004,ses-02,Frontal ROI,familiar,0.435,-1.7776637392739898
sub-004,ses-02,Frontal ROI,familiar,0.436,-1.7074465401769334
sub-004,ses-02,Frontal ROI,familiar,0.437,-1.6632417722687602
sub-004,ses-02,Frontal ROI,familiar,0.438,-1.6417323869965497
sub-004,ses-02,Frontal ROI,familiar,0.439,-1.6362968143266703
sub-004,ses-02,Frontal ROI,familiar,0.44,-1.6387474164780402
sub-004,ses-02,Frontal ROI,familiar,0.441,-1.6408238699757105
sub-004,ses-02,Frontal ROI,familiar,0.442,-1.6352559809565188
sub-004,ses-02,Frontal ROI,familiar,0.443,-1.6165429532874873
sub-004,ses-02,Frontal ROI,familiar,0.444,-1.5816388194628406
sub-004,ses-02,Frontal ROI,familiar,0.445,-1.530518214763183
sub-004,ses-02,Frontal ROI,familiar,0.446,-1.4663819170691716
sub-004,ses-02,Frontal ROI,familiar,0.447,-1.3952468057194947
sub-004,ses-02,Frontal ROI,familiar,0.448,-1.3248768236071833
sub-004,ses-02,Frontal ROI,familiar,0.449,-1.2632972017039414
sub-004,ses-02,Frontal ROI,familiar,0.45,-1.2173446738778244
sub-004,ses-02,Frontal ROI,familiar,0.451,-1.1916879640920426
sub-004,ses-02,Frontal ROI,familiar,0.452,-1.1884910129503854
sub-004,ses-02,Frontal ROI,familiar,0.453,-1.2075368372188617
sub-004,ses-02,Frontal ROI,familiar,0.454,-1.2464554823664529
sub-004,ses-02,Frontal ROI,familiar,0.455,-1.3008155923864264
sub-004,ses-02,Frontal ROI,familiar,0.456,-1.364151655636778
sub-004,ses-02,Frontal ROI,familiar,0.457,-1.4282495144889789
sub-004,ses-02,Frontal ROI,familiar,0.458,-1.4840108583764178
sub-004,ses-02,Frontal ROI,familiar,0.459,-1.5229334766181495
sub-004,ses-02,Frontal ROI,familiar,0.46,-1.5388367299707035
sub-004,ses-02,Frontal ROI,familiar,0.461,-1.529209841873169
sub-004,ses-02,Frontal ROI,familiar,0.462,-1.4956530343840573
sub-004,ses-02,Frontal ROI,familiar,0.463,-1.4432472052230783
sub-004,ses-02,Frontal ROI,familiar,0.464,-1.379118152078132
sub-004,ses-02,Frontal ROI,familiar,0.465,-1.3107433103777855
sub-004,ses-02,Frontal ROI,familiar,0.466,-1.244591359514906
sub-004,ses-02,Frontal ROI,familiar,0.467,-1.1854491596755161
sub-004,ses-02,Frontal ROI,familiar,0.468,-1.1363875170543274
sub-004,ses-02,Frontal ROI,familiar,0.469,-1.098986942762441
sub-004,ses-02,Frontal ROI,familiar,0.47,-1.073416402071324
sub-004,ses-02,Frontal ROI,familiar,0.471,-1.0582245384207025
sub-004,ses-02,Frontal ROI,familiar,0.472,-1.050042559668733
sub-004,ses-02,Frontal ROI,familiar,0.473,-1.0436027531300334
sub-004,ses-02,Frontal ROI,familiar,0.474,-1.0324459771079928
sub-004,ses-02,Frontal ROI,familiar,0.475,-1.0104181865928719
sub-004,ses-02,Frontal ROI,familiar,0.476,-0.9736196615980639
sub-004,ses-02,Frontal ROI,familiar,0.477,-0.9220707966115251
sub-004,ses-02,Frontal ROI,familiar,0.478,-0.8602790760267721
sub-004,ses-02,Frontal ROI,familiar,0.479,-0.7962444514232696
sub-004,ses-02,Frontal ROI,familiar,0.48,-0.739094563415781
sub-004,ses-02,Frontal ROI,familiar,0.481,-0.696166011615273
sub-004,ses-02,Frontal ROI,familiar,0.482,-0.6706287179767382
sub-004,ses-02,Frontal ROI,familiar,0.483,-0.6605384142951992
sub-004,ses-02,Frontal ROI,familiar,0.484,-0.659626434281499
sub-004,ses-02,Frontal ROI,familiar,0.485,-0.6594974220872079
sub-004,ses-02,Frontal ROI,familiar,0.486,-0.6524536468336398
sub-004,ses-02,Frontal ROI,familiar,0.487,-0.6339880280185631
sub-004,ses-02,Frontal ROI,familiar,0.488,-0.6040740382859374
sub-004,ses-02,Frontal ROI,familiar,0.489,-0.5667601992891832
sub-004,ses-02,Frontal ROI,familiar,0.49,-0.5281966737377435
sub-004,ses-02,Frontal ROI,familiar,0.491,-0.49384032810766243
