Stage,ROI,Channels Used,Time (ms),Cohen's d
After ICA,Frontal ROI,"F3,FZ,F4",376.0,-0.15437066269558403
After ICA,Frontal ROI,"F3,FZ,F4",377.0,-0.1615096563565432
After ICA,Frontal ROI,"F3,FZ,F4",378.0,-0.1646111244785657
After ICA,Frontal ROI,"F3,FZ,F4",379.0,-0.16392361828586652
After ICA,Frontal ROI,"F3,FZ,F4",380.0,-0.16052559628865204
After ICA,Frontal ROI,"F3,FZ,F4",381.0,-0.15605501842439531
After ICA,Frontal ROI,"F3,FZ,F4",382.0,-0.1523800263416072
After ICA,Frontal ROI,"F3,FZ,F4",383.0,-0.1512170259163802
After ICA,Frontal ROI,"F3,FZ,F4",384.0,-0.15373968499389973
After ICA,Frontal ROI,"F3,FZ,F4",385.0,-0.16028675478333412
After ICA,Frontal ROI,"F3,FZ,F4",386.0,-0.1702663137379421
After ICA,Frontal ROI,"F3,FZ,F4",387.0,-0.18229385065704953
After ICA,Frontal ROI,"F3,FZ,F4",388.0,-0.19455832155913547
After ICA,Frontal ROI,"F3,FZ,F4",389.0,-0.20535634843383227
After ICA,Frontal ROI,"F3,FZ,F4",390.0,-0.2136135121021187
After ICA,Frontal ROI,"F3,FZ,F4",391.0,-0.2191340444980869
After ICA,Frontal ROI,"F3,FZ,F4",392.0,-0.22245896166422582
After ICA,Frontal ROI,"F3,FZ,F4",393.0,-0.22447304081447544
After ICA,Frontal ROI,"F3,FZ,F4",394.0,-0.22601332592367226
After ICA,Frontal ROI,"F3,FZ,F4",395.0,-0.22764131160458617
After ICA,Frontal ROI,"F3,FZ,F4",396.0,-0.22960077867731632
After ICA,Frontal ROI,"F3,FZ,F4",397.0,-0.23189791117354153
After ICA,Frontal ROI,"F3,FZ,F4",398.0,-0.23441901497554324
After ICA,Frontal ROI,"F3,FZ,F4",399.0,-0.2370297088352852
After ICA,Frontal ROI,"F3,FZ,F4",400.0,-0.23964076246118798
After ICA,Frontal ROI,"F3,FZ,F4",401.0,-0.24223321939122167
After ICA,Frontal ROI,"F3,FZ,F4",402.0,-0.24481849066110692
After ICA,Frontal ROI,"F3,FZ,F4",403.0,-0.24733121161694502
After ICA,Frontal ROI,"F3,FZ,F4",404.0,-0.24951690924854966
After ICA,Frontal ROI,"F3,FZ,F4",405.0,-0.2509019444172774
After ICA,Frontal ROI,"F3,FZ,F4",406.0,-0.2508728961245896
After ICA,Frontal ROI,"F3,FZ,F4",407.0,-0.2488145966529622
After ICA,Frontal ROI,"F3,FZ,F4",408.0,-0.24425213615473176
After ICA,Frontal ROI,"F3,FZ,F4",409.0,-0.23700110170823407
After ICA,Frontal ROI,"F3,FZ,F4",410.0,-0.22734837777967812
After ICA,Frontal ROI,"F3,FZ,F4",411.0,-0.21620989372881208
After ICA,Frontal ROI,"F3,FZ,F4",412.0,-0.20511054731373635
After ICA,Frontal ROI,"F3,FZ,F4",413.0,-0.1958584945641594
After ICA,Frontal ROI,"F3,FZ,F4",414.0,-0.18998943883303201
After ICA,Frontal ROI,"F3,FZ,F4",415.0,-0.18824460362537615
After ICA,Frontal ROI,"F3,FZ,F4",416.0,-0.19033071377259023
After ICA,Frontal ROI,"F3,FZ,F4",417.0,-0.19506054454404562
After ICA,Frontal ROI,"F3,FZ,F4",418.0,-0.20081819935141737
After ICA,Frontal ROI,"F3,FZ,F4",419.0,-0.20614370935590653
After ICA,Frontal ROI,"F3,FZ,F4",420.0,-0.2101511131786976
After ICA,Frontal ROI,"F3,FZ,F4",421.0,-0.21261817640794697
After ICA,Frontal ROI,"F3,FZ,F4",422.0,-0.21383105259985313
After ICA,Frontal ROI,"F3,FZ,F4",423.0,-0.21438092285593205
After ICA,Frontal ROI,"F3,FZ,F4",424.0,-0.21500832854384108
After ICA,Frontal ROI,"F3,FZ,F4",425.0,-0.2164256817494775
After ICA,Frontal ROI,"F3,FZ,F4",426.0,-0.21903945719983567
After ICA,Frontal ROI,"F3,FZ,F4",427.0,-0.22267320945796024
After ICA,Frontal ROI,"F3,FZ,F4",428.0,-0.22651628450742728
After ICA,Frontal ROI,"F3,FZ,F4",429.0,-0.2294135982951903
After ICA,Frontal ROI,"F3,FZ,F4",430.0,-0.23037408397709266
After ICA,Frontal ROI,"F3,FZ,F4",431.0,-0.22900765041794677
After ICA,Frontal ROI,"F3,FZ,F4",432.0,-0.22565700866035887
After ICA,Frontal ROI,"F3,FZ,F4",433.0,-0.22123819127928374
After ICA,Frontal ROI,"F3,FZ,F4",434.0,-0.21696621378460465
After ICA,Frontal ROI,"F3,FZ,F4",435.0,-0.21407638310477917
After ICA,Frontal ROI,"F3,FZ,F4",436.0,-0.2135330527952357
After ICA,Frontal ROI,"F3,FZ,F4",437.0,-0.21573478409908772
After ICA,Frontal ROI,"F3,FZ,F4",438.0,-0.22031569559256126
After ICA,Frontal ROI,"F3,FZ,F4",439.0,-0.22615694145974638
After ICA,Frontal ROI,"F3,FZ,F4",440.0,-0.23164581223984376
After ICA,Frontal ROI,"F3,FZ,F4",441.0,-0.23513558958141806
After ICA,Frontal ROI,"F3,FZ,F4",442.0,-0.23548631694762684
After ICA,Frontal ROI,"F3,FZ,F4",443.0,-0.23248613461051912
After ICA,Frontal ROI,"F3,FZ,F4",444.0,-0.22692152684353326
After ICA,Frontal ROI,"F3,FZ,F4",445.0,-0.22020571769969408
After ICA,Frontal ROI,"F3,FZ,F4",446.0,-0.21374974688253395
After ICA,Frontal ROI,"F3,FZ,F4",447.0,-0.20842078806325337
After ICA,Frontal ROI,"F3,FZ,F4",448.0,-0.20434606898685617
After ICA,Frontal ROI,"F3,FZ,F4",449.0,-0.20110717089410457
After ICA,Frontal ROI,"F3,FZ,F4",450.0,-0.19815621741986267
After ICA,Frontal ROI,"F3,FZ,F4",451.0,-0.19515618727069786
After ICA,Frontal ROI,"F3,FZ,F4",452.0,-0.19203785121106978
After ICA,Frontal ROI,"F3,FZ,F4",453.0,-0.18882460691473185
After ICA,Frontal ROI,"F3,FZ,F4",454.0,-0.18542935230555083
After ICA,Frontal ROI,"F3,FZ,F4",455.0,-0.1815815397669177
After ICA,Frontal ROI,"F3,FZ,F4",456.0,-0.17693976352001548
After ICA,Frontal ROI,"F3,FZ,F4",457.0,-0.17133749210955102
After ICA,Frontal ROI,"F3,FZ,F4",458.0,-0.16498889236362713
After ICA,Frontal ROI,"F3,FZ,F4",459.0,-0.1584737081635345
After ICA,Frontal ROI,"F3,FZ,F4",460.0,-0.15251297338337805
After ICA,Frontal ROI,"F3,FZ,F4",461.0,-0.1477288069416052
After ICA,Frontal ROI,"F3,FZ,F4",462.0,-0.14453852453873473
After ICA,Frontal ROI,"F3,FZ,F4",463.0,-0.1431752604502299
After ICA,Frontal ROI,"F3,FZ,F4",464.0,-0.14373200473221728
After ICA,Frontal ROI,"F3,FZ,F4",465.0,-0.14613465558267674
After ICA,Frontal ROI,"F3,FZ,F4",466.0,-0.15003671254281742
After ICA,Frontal ROI,"F3,FZ,F4",467.0,-0.15472043588877551
After ICA,Frontal ROI,"F3,FZ,F4",468.0,-0.1591174890207351
After ICA,Frontal ROI,"F3,FZ,F4",469.0,-0.16202659702738506
After ICA,Frontal ROI,"F3,FZ,F4",470.0,-0.16250011292959635
After ICA,Frontal ROI,"F3,FZ,F4",471.0,-0.16020194105658422
After ICA,Frontal ROI,"F3,FZ,F4",472.0,-0.15548166404419134
After ICA,Frontal ROI,"F3,FZ,F4",473.0,-0.14912227146078563
After ICA,Frontal ROI,"F3,FZ,F4",474.0,-0.14197920816548862
After ICA,Frontal ROI,"F3,FZ,F4",475.0,-0.13472745394881042
After ICA,Frontal ROI,"F3,FZ,F4",476.0,-0.12775662785470315
After ICA,Frontal ROI,"F3,FZ,F4",477.0,-0.12115679546438164
After ICA,Frontal ROI,"F3,FZ,F4",478.0,-0.11476836020289212
After ICA,Frontal ROI,"F3,FZ,F4",479.0,-0.10831032434651724
After ICA,Frontal ROI,"F3,FZ,F4",480.0,-0.10156893812234415
After ICA,Frontal ROI,"F3,FZ,F4",481.0,-0.09455813569714785
After ICA,Frontal ROI,"F3,FZ,F4",482.0,-0.08755250259547562
After ICA,Frontal ROI,"F3,FZ,F4",483.0,-0.08097410539827107
After ICA,Frontal ROI,"F3,FZ,F4",484.0,-0.07521178750702569
After ICA,Frontal ROI,"F3,FZ,F4",485.0,-0.07047644870440435
After ICA,Frontal ROI,"F3,FZ,F4",486.0,-0.06675189735028919
After ICA,Frontal ROI,"F3,FZ,F4",487.0,-0.06384378207095162
After ICA,Frontal ROI,"F3,FZ,F4",488.0,-0.06148754122963584
After ICA,Frontal ROI,"F3,FZ,F4",489.0,-0.05945289738458704
After ICA,Frontal ROI,"F3,FZ,F4",490.0,-0.057589944006923605
After ICA,Frontal ROI,"F3,FZ,F4",491.0,-0.05580327770033561
After ICA,Frontal ROI,"F3,FZ,F4",492.0,-0.05398424735319769
After ICA,Frontal ROI,"F3,FZ,F4",493.0,-0.05194450651624814
After ICA,Frontal ROI,"F3,FZ,F4",494.0,-0.049384201470538625
After ICA,Frontal ROI,"F3,FZ,F4",495.0,-0.045915762806295564
After ICA,Frontal ROI,"F3,FZ,F4",496.0,-0.041147514822944896
After ICA,Frontal ROI,"F3,FZ,F4",497.0,-0.03480634013708002
After ICA,Frontal ROI,"F3,FZ,F4",498.0,-0.026857011960924902
After ICA,Frontal ROI,"F3,FZ,F4",499.0,-0.01757136744040868
After ICA,Frontal ROI,"F3,FZ,F4",500.0,-0.007512822426032804
After ICA,Frontal ROI,"F3,FZ,F4",501.0,0.002575468323039587
After ICA,Frontal ROI,"F3,FZ,F4",502.0,0.011960131409669299
After ICA,Frontal ROI,"F3,FZ,F4",503.0,0.02012559159793673
After ICA,Frontal ROI,"F3,FZ,F4",504.0,0.026911234864889336
After ICA,Frontal ROI,"F3,FZ,F4",505.0,0.0325100144035118
After ICA,Frontal ROI,"F3,FZ,F4",506.0,0.037328256691535895
After ICA,Frontal ROI,"F3,FZ,F4",507.0,0.04176947643248191
After ICA,Frontal ROI,"F3,FZ,F4",508.0,0.0460316286474054
After ICA,Frontal ROI,"F3,FZ,F4",509.0,0.05000429521296702
After ICA,Frontal ROI,"F3,FZ,F4",510.0,0.05332136628230131
After ICA,Frontal ROI,"F3,FZ,F4",511.0,0.05555976360644429
After ICA,Frontal ROI,"F3,FZ,F4",512.0,0.05648852166652326
After ICA,Frontal ROI,"F3,FZ,F4",513.0,0.05622010990411982
After ICA,Frontal ROI,"F3,FZ,F4",514.0,0.05517247689184489
After ICA,Frontal ROI,"F3,FZ,F4",515.0,0.05389016439137229
After ICA,Frontal ROI,"F3,FZ,F4",516.0,0.05286242703778169
After ICA,Frontal ROI,"F3,FZ,F4",517.0,0.05244158505960834
After ICA,Frontal ROI,"F3,FZ,F4",518.0,0.0528665914759213
After ICA,Frontal ROI,"F3,FZ,F4",519.0,0.05431882896865887
After ICA,Frontal ROI,"F3,FZ,F4",520.0,0.056926774883696046
After ICA,Frontal ROI,"F3,FZ,F4",521.0,0.0606961964770263
After ICA,Frontal ROI,"F3,FZ,F4",522.0,0.06541573223371873
After ICA,Frontal ROI,"F3,FZ,F4",523.0,0.07061831258947172
After ICA,Frontal ROI,"F3,FZ,F4",524.0,0.07565408527905193
After ICA,Frontal ROI,"F3,FZ,F4",525.0,0.07986056892411894
After ICA,Frontal ROI,"F3,FZ,F4",526.0,0.08275642851082095
After ICA,Frontal ROI,"F3,FZ,F4",527.0,0.084188650058958
After ICA,Frontal ROI,"F3,FZ,F4",528.0,0.08439561189892496
After ICA,Frontal ROI,"F3,FZ,F4",529.0,0.08395693792914449
After ICA,Frontal ROI,"F3,FZ,F4",530.0,0.08362205564713233
After ICA,Frontal ROI,"F3,FZ,F4",531.0,0.08407032165346086
After ICA,Frontal ROI,"F3,FZ,F4",532.0,0.08569963581622812
After ICA,Frontal ROI,"F3,FZ,F4",533.0,0.08851558716291257
After ICA,Frontal ROI,"F3,FZ,F4",534.0,0.09213624628520965
After ICA,Frontal ROI,"F3,FZ,F4",535.0,0.09590182666250721
After ICA,Frontal ROI,"F3,FZ,F4",536.0,0.09908302778093038
After ICA,Frontal ROI,"F3,FZ,F4",537.0,0.10115923578549435
After ICA,Frontal ROI,"F3,FZ,F4",538.0,0.10205830658171679
After ICA,Frontal ROI,"F3,FZ,F4",539.0,0.10221133989433523
After ICA,Frontal ROI,"F3,FZ,F4",540.0,0.10237162317953007
After ICA,Frontal ROI,"F3,FZ,F4",541.0,0.10328747928741897
After ICA,Frontal ROI,"F3,FZ,F4",542.0,0.10536905703060612
After ICA,Frontal ROI,"F3,FZ,F4",543.0,0.10847065086406046
After ICA,Frontal ROI,"F3,FZ,F4",544.0,0.11188958198237273
After ICA,Frontal ROI,"F3,FZ,F4",545.0,0.11463341780220063
After ICA,Frontal ROI,"F3,FZ,F4",546.0,0.11586706149284279
After ICA,Frontal ROI,"F3,FZ,F4",547.0,0.11528954300274022
After ICA,Frontal ROI,"F3,FZ,F4",548.0,0.11321890814484083
After ICA,Frontal ROI,"F3,FZ,F4",549.0,0.11039752931448951
After ICA,Frontal ROI,"F3,FZ,F4",550.0,0.10769158041459824
After ICA,Frontal ROI,"F3,FZ,F4",551.0,0.10581863415076162
After ICA,Frontal ROI,"F3,FZ,F4",552.0,0.10514660158351043
After ICA,Frontal ROI,"F3,FZ,F4",553.0,0.10558430701566185
After ICA,Frontal ROI,"F3,FZ,F4",554.0,0.10659199208916213
After ICA,Frontal ROI,"F3,FZ,F4",555.0,0.10732175911017276
After ICA,Frontal ROI,"F3,FZ,F4",556.0,0.10686197202755206
After ICA,Frontal ROI,"F3,FZ,F4",557.0,0.10452555524058897
After ICA,Frontal ROI,"F3,FZ,F4",558.0,0.10009593717005498
After ICA,Frontal ROI,"F3,FZ,F4",559.0,0.09394471734454321
After ICA,Frontal ROI,"F3,FZ,F4",560.0,0.08697753976359092
After ICA,Frontal ROI,"F3,FZ,F4",561.0,0.08042628207772295
After ICA,Frontal ROI,"F3,FZ,F4",562.0,0.07554713442742193
After ICA,Frontal ROI,"F3,FZ,F4",563.0,0.0733023303175073
After ICA,Frontal ROI,"F3,FZ,F4",564.0,0.07410857763618833
After ICA,Frontal ROI,"F3,FZ,F4",565.0,0.07772154545200052
After ICA,Frontal ROI,"F3,FZ,F4",566.0,0.08329165191859532
After ICA,Frontal ROI,"F3,FZ,F4",567.0,0.08958279193735742
After ICA,Frontal ROI,"F3,FZ,F4",568.0,0.09529944337963289
After ICA,Frontal ROI,"F3,FZ,F4",569.0,0.09943085005635834
After ICA,Frontal ROI,"F3,FZ,F4",570.0,0.10151334447053309
After ICA,Frontal ROI,"F3,FZ,F4",571.0,0.10174247044839718
After ICA,Frontal ROI,"F3,FZ,F4",572.0,0.100911515672669
After ICA,Frontal ROI,"F3,FZ,F4",573.0,0.10018643524811227
After ICA,Frontal ROI,"F3,FZ,F4",574.0,0.10075169132431781
After ICA,Frontal ROI,"F3,FZ,F4",575.0,0.10340780707724466
After ICA,Frontal ROI,"F3,FZ,F4",576.0,0.10825528381700115
After ICA,Frontal ROI,"F3,FZ,F4",577.0,0.11460267489751
After ICA,Frontal ROI,"F3,FZ,F4",578.0,0.12116259709130904
After ICA,Frontal ROI,"F3,FZ,F4",579.0,0.12647131895984626
After ICA,Frontal ROI,"F3,FZ,F4",580.0,0.12935167214397808
After ICA,Frontal ROI,"F3,FZ,F4",581.0,0.12922981837182762
After ICA,Frontal ROI,"F3,FZ,F4",582.0,0.12622551396894627
After ICA,Frontal ROI,"F3,FZ,F4",583.0,0.12104727638817675
After ICA,Frontal ROI,"F3,FZ,F4",584.0,0.11475790438442807
After ICA,Frontal ROI,"F3,FZ,F4",585.0,0.10847908289345151
After ICA,Frontal ROI,"F3,FZ,F4",586.0,0.10312144498690771
After ICA,Frontal ROI,"F3,FZ,F4",587.0,0.09922773881842181
After ICA,Frontal ROI,"F3,FZ,F4",588.0,0.09696820427932377
After ICA,Frontal ROI,"F3,FZ,F4",589.0,0.0962576505280261
After ICA,Frontal ROI,"F3,FZ,F4",590.0,0.09691922421630196
After ICA,Frontal ROI,"F3,FZ,F4",591.0,0.09881452594291519
After ICA,Frontal ROI,"F3,FZ,F4",592.0,0.10188587241423643
After ICA,Frontal ROI,"F3,FZ,F4",593.0,0.10610008528421447
After ICA,Frontal ROI,"F3,FZ,F4",594.0,0.11133067873379326
After ICA,Frontal ROI,"F3,FZ,F4",595.0,0.11724979774597104
After ICA,Frontal ROI,"F3,FZ,F4",596.0,0.12329946738827396
After ICA,Frontal ROI,"F3,FZ,F4",597.0,0.1287621210828901
After ICA,Frontal ROI,"F3,FZ,F4",598.0,0.1328881359262232
After ICA,Frontal ROI,"F3,FZ,F4",599.0,0.1350243830320806
After ICA,Frontal ROI,"F3,FZ,F4",600.0,0.13472640359528448
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",0.0,0.01059625780453529
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",1.0,0.011904957236848665
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",2.0,0.012284978341031023
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",3.0,0.011263004718224588
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",4.0,0.008595553795643664
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",5.0,0.004329011487813394
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",6.0,-0.0012071348578021565
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",7.0,-0.007473478280340006
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",8.0,-0.013817691239860269
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",9.0,-0.019557116241789248
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",10.0,-0.024044334180230546
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",11.0,-0.026733997337257218
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",12.0,-0.027258917394455476
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",13.0,-0.025506273752022794
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",14.0,-0.021680605486085556
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",15.0,-0.01634208216599514
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",16.0,-0.010399008629808129
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",17.0,-0.0050172701851804394
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",18.0,-0.0014181257986372899
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",19.0,-0.0005834402664186897
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",20.0,-0.0029459290955336534
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",21.0,-0.008172046742306165
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",22.0,-0.015138599740446462
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",23.0,-0.022160432191667894
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",24.0,-0.027435214875184317
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",25.0,-0.029563778949388223
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",26.0,-0.027958415090696312
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",27.0,-0.02300148610454328
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",28.0,-0.015912773448961075
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",29.0,-0.008379474534796103
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",30.0,-0.002080127588163645
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",31.0,0.001737579426109236
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",32.0,0.0025103206687842766
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",33.0,0.0004123954969542517
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",34.0,-0.003763354475110174
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",35.0,-0.008847202027490213
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",36.0,-0.013596003853863444
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",37.0,-0.01698856426569317
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",38.0,-0.01844462976732457
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",39.0,-0.01791641298909303
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",40.0,-0.01583228428936803
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",41.0,-0.012915981351000076
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",42.0,-0.009943293023526232
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",43.0,-0.007514776163500223
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",44.0,-0.005914808484024872
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",45.0,-0.005098348265918943
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",46.0,-0.004799383830098053
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",47.0,-0.004705852644037459
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",48.0,-0.00462127412518219
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",49.0,-0.004545708714644853
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",50.0,-0.004650226266362294
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",51.0,-0.00517098868619869
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",52.0,-0.0062851235937148265
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",53.0,-0.00803102554815581
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",54.0,-0.010303213619230492
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",55.0,-0.012911135012486356
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",56.0,-0.015665128934985294
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",57.0,-0.01844692167417142
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",58.0,-0.02123232034794794
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",59.0,-0.024057579952736892
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",60.0,-0.026951260495571464
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",61.0,-0.029874365830991893
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",62.0,-0.0327076311770849
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",63.0,-0.03529772557957203
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",64.0,-0.0375372124297713
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",65.0,-0.039428625098302784
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",66.0,-0.04108802799669212
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",67.0,-0.04267772224566181
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",68.0,-0.0442984538105969
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",69.0,-0.04589393688516852
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",70.0,-0.047214581991786166
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",71.0,-0.04786084226363202
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",72.0,-0.04739686755419581
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",73.0,-0.04550641619046477
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",74.0,-0.0421531566488245
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",75.0,-0.03769822649310952
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",76.0,-0.032921437062810456
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",77.0,-0.028906596316519553
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",78.0,-0.026791374854660478
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",79.0,-0.027433252802165117
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",80.0,-0.031089457649030955
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",81.0,-0.037238225277144064
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",82.0,-0.04464781045524264
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",83.0,-0.05170467183407809
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",84.0,-0.056891323994049434
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",85.0,-0.059238484644488644
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",86.0,-0.05859071003054306
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",87.0,-0.05559595392535245
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",88.0,-0.05143692595709639
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",89.0,-0.047419700766416654
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",90.0,-0.044569758401343786
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",91.0,-0.04335531278593221
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",92.0,-0.0436026795702273
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",93.0,-0.044609095694847306
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",94.0,-0.045400395682107055
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",95.0,-0.04504282473510247
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",96.0,-0.042914954666691665
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",97.0,-0.038868035379568656
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",98.0,-0.03323909361213528
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",99.0,-0.026725934999968653
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",100.0,-0.020173857055179642
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",101.0,-0.014339798632339187
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",102.0,-0.009696136844209067
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",103.0,-0.006327850960817506
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",104.0,-0.003953650906694529
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",105.0,-0.002055200800922905
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",106.0,-5.4111614551671675e-05
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",107.0,0.002529537109316478
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",108.0,0.005974468778967098
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",109.0,0.01031317674491036
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",110.0,0.015327727187924876
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",111.0,0.020572481928512947
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",112.0,0.025426628791736135
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",113.0,0.02918761346173432
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",114.0,0.031200234989559275
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",115.0,0.030989574455987316
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",116.0,0.028361560532945963
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",117.0,0.02345967869954903
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",118.0,0.016785026511190678
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",119.0,0.009175202661318941
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",120.0,0.0017146703828560556
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",121.0,-0.004439901095080562
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",122.0,-0.00828592356066202
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",123.0,-0.009181920008887096
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",124.0,-0.006980026882456031
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",125.0,-0.002065235375799381
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",126.0,0.004704028162384289
After ICA,Parieto-Occipital ROI,"P3,PZ,P4",127.0,0.012157330745530248
